
running dopri5.f test
step(A) =  400, err =  4.331357163464960E-01, h_new =  3.814008869784482E-03, n_yes =  38, n_no =   0, h*lambda =  3.302070284168640E+00
step(A) =  401, err =  4.315662949195275E-01, h_new =  3.829403146181749E-03, n_yes =  39, n_no =   0, h*lambda =  3.299906818493146E+00
step(A) =  402, err =  4.298065745571851E-01, h_new =  3.846972490640173E-03, n_yes =  40, n_no =   0, h*lambda =  3.299698514896586E+00
step(A) =  403, err =  4.291955448638680E-01, h_new =  3.864925504721692E-03, n_yes =  41, n_no =   0, h*lambda =  3.301170400615810E+00
step(A) =  404, err =  4.298730042492989E-01, h_new =  3.881700430530588E-03, n_yes =  42, n_no =   0, h*lambda =  3.302765846451996E+00
step(A) =  405, err =  4.309260669387576E-01, h_new =  3.897172792658790E-03, n_yes =  43, n_no =   0, h*lambda =  3.303154342426523E+00
step(A) =  406, err =  4.313284316802334E-01, h_new =  3.912468980688625E-03, n_yes =  44, n_no =   0, h*lambda =  3.302246150455781E+00
step(A) =  407, err =  4.307845084319388E-01, h_new =  3.928814528533372E-03, n_yes =  45, n_no =   0, h*lambda =  3.301004969890132E+00
step(A) =  408, err =  4.298165423303336E-01, h_new =  3.946538175855745E-03, n_yes =  46, n_no =   0, h*lambda =  3.300457272966248E+00
step(A) =  409, err =  4.291720917134020E-01, h_new =  3.964996354060733E-03, n_yes =  47, n_no =   0, h*lambda =  3.300860336245485E+00
step(A) =  410, err =  4.291798750075976E-01, h_new =  3.983289498679896E-03, n_yes =  48, n_no =   0, h*lambda =  3.301659001676910E+00
step(A) =  411, err =  4.295785616107266E-01, h_new =  4.001038338066340E-03, n_yes =  49, n_no =   0, h*lambda =  3.302098366435485E+00
step(A) =  412, err =  4.298476998635363E-01, h_new =  4.018587629621689E-03, n_yes =  50, n_no =   0, h*lambda =  3.301867531751385E+00
step(A) =  413, err =  4.296760459012742E-01, h_new =  4.036589093769783E-03, n_yes =  51, n_no =   0, h*lambda =  3.301254848796467E+00
step(A) =  414, err =  4.291671457167899E-01, h_new =  4.055423356777790E-03, n_yes =  52, n_no =   0, h*lambda =  3.300792187767611E+00
step(A) =  415, err =  4.286692624819732E-01, h_new =  4.074956413624082E-03, n_yes =  53, n_no =   0, h*lambda =  3.300779491762202E+00
step(A) =  416, err =  4.284453888845481E-01, h_new =  4.094757061906611E-03, n_yes =  54, n_no =   0, h*lambda =  3.301094355125355E+00
step(A) =  417, err =  4.284820221704877E-01, h_new =  4.114508142343789E-03, n_yes =  55, n_no =   0, h*lambda =  3.301378208179972E+00
step(A) =  418, err =  4.285581027441299E-01, h_new =  4.134243848945743E-03, n_yes =  56, n_no =   0, h*lambda =  3.301371663800388E+00
step(A) =  419, err =  4.284643391207051E-01, h_new =  4.154258248987697E-03, n_yes =  57, n_no =   0, h*lambda =  3.301100608812401E+00
step(A) =  420, err =  4.281676627059799E-01, h_new =  4.174824569557473E-03, n_yes =  58, n_no =   0, h*lambda =  3.300795749714216E+00
step(A) =  421, err =  4.278005791273590E-01, h_new =  4.195988237915218E-03, n_yes =  59, n_no =   0, h*lambda =  3.300665609574369E+00
step(A) =  422, err =  4.275203746049487E-01, h_new =  4.217584256108569E-03, n_yes =  60, n_no =   0, h*lambda =  3.300734901041688E+00
step(A) =  423, err =  4.273784348054304E-01, h_new =  4.239419633725231E-03, n_yes =  61, n_no =   0, h*lambda =  3.300863388402065E+00
step(A) =  424, err =  4.273015686248449E-01, h_new =  4.261441761634310E-03, n_yes =  62, n_no =   0, h*lambda =  3.300892260934269E+00
step(A) =  425, err =  4.271763403969597E-01, h_new =  4.283760915589911E-03, n_yes =  63, n_no =   0, h*lambda =  3.300774630150715E+00
step(A) =  426, err =  6.964951300427906E-03, h_new =  4.190371271724428E-03, n_yes =  63, n_no =   1, h*lambda =  1.599612021680380E+00
DoPri5: Dormand-Prince method (explicit, order 5(4), embedded)
Number of function evaluations   = 2558
Number of performed steps        = 426
Number of accepted steps         = 406
Number of rejected steps         = 20
y =  1.820788982019278E+00 -7.853646714272298E-01
h =  4.190371271724428E-03
